Seed,Clubs,Hearts,Spades,Diamonds,Ace,Two,Three,Four,Five,Six,Seven,Eight,Nine,Ten,Jack,Queen,King,SuitEuclid,SuitEucIgnZero,SuitMedian,SuitMedIgnZero,SuitRange,SuitRngIgnZero,SuitStdDev,SuitSDIgnZero,SuitsPres
4143,2,6,3,5,2,1,1,0,0,0,1,0,3,2,2,2,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4144,5,3,5,3,2,0,2,1,1,0,1,2,2,2,1,0,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4145,5,3,5,3,3,0,0,1,0,1,0,2,0,2,0,4,3,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4146,4,3,2,7,0,2,0,3,1,1,2,2,1,0,1,2,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
4147,5,3,3,5,2,2,2,2,0,0,2,0,2,0,1,1,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4148,6,1,5,4,1,2,0,2,0,2,1,1,1,2,0,1,3,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
4149,4,6,5,1,2,1,1,1,3,1,0,1,1,1,1,1,2,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
4150,3,5,6,2,2,0,1,2,2,1,0,0,2,2,2,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4151,4,2,4,6,0,1,1,2,2,3,1,3,0,1,1,0,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
4152,6,3,3,4,0,1,1,1,2,2,3,0,2,2,1,0,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4153,5,3,2,6,1,1,1,1,0,1,2,1,1,1,1,3,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4154,5,4,5,2,0,1,1,2,1,0,1,3,2,1,1,1,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4155,5,4,4,3,1,0,1,2,1,1,2,0,2,2,2,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4156,4,5,3,4,0,0,3,4,1,0,1,1,1,2,0,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4157,3,3,3,7,0,0,2,3,1,1,2,1,1,1,2,0,2,3.4641016151377544,3.4641016151377544,3.0,3.0,4,4,1.7320508075688772,1.7320508075688772,4
4158,3,3,6,4,1,2,2,2,0,1,0,0,1,2,1,2,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4159,3,4,4,5,1,3,1,2,0,1,2,3,1,0,0,0,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4160,4,4,3,5,1,1,3,1,2,0,1,2,1,2,1,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4161,2,4,4,6,1,0,1,1,1,1,2,1,0,3,1,1,3,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
4162,4,3,4,5,2,1,1,2,1,0,1,1,2,2,2,1,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4163,4,4,3,5,0,0,2,3,1,1,4,1,0,0,1,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4164,5,4,3,4,1,1,0,1,1,4,2,0,0,3,2,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4165,5,4,3,4,1,1,1,1,1,1,2,1,3,0,2,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4166,8,3,3,2,1,1,0,2,1,1,2,1,1,0,2,2,2,4.69041575982343,4.69041575982343,3.0,3.0,6,6,2.345207879911715,2.345207879911715,4
4167,5,5,3,3,0,1,0,0,1,2,3,2,0,3,1,1,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4168,7,3,2,4,1,3,3,1,0,0,2,2,2,0,1,0,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
4169,1,6,4,5,1,1,1,0,1,1,1,3,1,1,2,1,2,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
4170,6,7,1,2,2,1,1,1,1,2,1,1,2,1,2,1,0,5.0990195135927845,5.0990195135927845,4.0,4.0,6,6,2.5495097567963922,2.5495097567963922,4
4171,2,5,5,4,1,1,2,1,0,3,2,1,2,0,0,2,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4172,3,3,6,4,1,0,3,0,0,0,1,3,2,1,2,1,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4173,3,5,3,5,1,1,1,1,1,1,1,1,3,1,1,1,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4174,4,4,2,6,0,1,3,1,1,2,2,0,2,2,1,1,0,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
4175,7,2,3,4,1,0,2,1,1,0,3,2,1,2,1,0,2,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
4176,4,4,5,3,0,0,1,1,2,1,1,1,1,2,2,1,3,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4177,3,6,4,3,1,1,1,2,1,1,2,0,1,3,0,3,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4178,3,3,6,4,0,1,0,2,0,2,3,2,1,1,1,1,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4179,4,5,2,5,1,1,2,1,0,2,1,2,2,1,2,0,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4180,4,5,4,3,2,1,1,1,1,1,1,0,3,1,1,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4181,3,5,5,3,2,1,1,1,2,3,1,2,0,0,1,0,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4182,3,4,5,4,2,1,0,1,3,2,0,1,3,2,0,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4183,5,4,3,4,2,1,3,2,1,2,1,0,0,3,0,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4184,3,4,6,3,1,2,1,1,0,2,4,1,0,2,2,0,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4185,2,3,4,7,3,2,2,1,1,2,1,1,1,0,0,1,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
4186,6,2,6,2,1,3,0,2,0,0,1,2,2,2,0,2,1,4.0,4.0,4.0,4.0,4,4,2.0,2.0,4
4187,2,4,4,6,1,1,2,1,0,1,2,3,1,1,3,0,0,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
4188,6,6,2,2,1,1,4,1,1,1,2,1,0,2,0,1,1,4.0,4.0,4.0,4.0,4,4,2.0,2.0,4
4189,6,4,3,3,0,2,1,4,2,1,1,2,0,0,3,0,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4190,4,4,2,6,0,3,0,2,1,0,2,2,0,1,1,2,2,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
4191,4,5,4,3,4,1,1,1,0,2,0,2,1,0,1,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4192,3,2,8,3,2,0,0,4,1,3,0,0,2,0,1,1,2,4.69041575982343,4.69041575982343,3.0,3.0,6,6,2.345207879911715,2.345207879911715,4
4193,7,3,2,4,2,2,1,3,1,1,2,0,1,1,0,1,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
4194,5,1,4,6,1,2,1,1,1,2,1,1,1,1,2,1,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
4195,3,5,5,3,1,0,2,1,2,2,0,0,2,1,1,1,3,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4196,4,3,3,6,0,1,0,2,2,1,2,1,2,1,2,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4197,4,6,5,1,0,1,0,1,2,3,1,2,2,2,1,0,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
4198,4,5,4,3,3,1,0,1,2,1,0,1,0,1,2,3,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4199,3,6,3,4,2,1,1,0,2,1,2,1,1,2,1,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4200,5,4,3,4,0,2,0,3,2,0,3,0,1,3,1,1,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4201,2,3,4,7,1,0,1,2,1,2,2,1,2,1,0,1,2,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
4202,5,4,5,2,1,1,1,2,0,0,2,2,1,1,0,2,3,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4203,4,4,3,5,0,1,1,2,4,1,0,1,2,0,1,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4204,4,4,4,4,1,0,1,2,2,0,2,1,0,1,2,3,1,0.0,0.0,4.0,4.0,0,0,0.0,0.0,4
4205,3,4,4,5,2,1,2,0,0,2,2,1,2,0,2,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4206,3,5,2,6,1,1,1,3,2,1,1,1,1,1,0,1,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4207,6,3,6,1,1,0,0,2,1,1,1,3,1,2,1,1,2,4.242640687119285,4.242640687119285,4.5,4.5,5,5,2.1213203435596424,2.1213203435596424,4
4208,5,4,3,4,1,1,1,1,2,0,2,2,0,2,0,3,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4209,3,4,4,5,1,2,0,0,1,1,2,2,2,1,2,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4210,3,4,2,7,1,2,1,1,1,2,0,1,1,2,2,0,2,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
4211,5,5,2,4,1,0,2,1,2,1,2,2,0,2,2,0,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4212,6,5,2,3,2,3,0,2,4,0,0,0,1,0,1,1,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4213,5,6,2,3,2,1,1,4,3,0,1,1,1,0,0,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4214,5,4,4,3,2,1,3,2,1,1,1,1,0,0,2,0,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4215,3,5,6,2,2,1,2,0,1,1,2,0,1,1,0,2,3,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4216,2,6,5,3,2,2,1,3,1,1,1,1,1,1,0,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4217,2,4,2,8,1,2,1,1,2,2,0,1,0,1,1,1,3,4.898979485566356,4.898979485566356,3.0,3.0,6,6,2.449489742783178,2.449489742783178,4
4218,3,3,6,4,2,2,3,1,1,1,0,0,2,1,2,1,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4219,4,3,6,3,2,1,1,2,1,1,1,2,0,1,2,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4220,3,5,5,3,0,2,1,1,0,2,2,2,0,2,2,0,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4221,3,3,2,8,1,1,2,1,1,1,4,1,0,1,2,0,1,4.69041575982343,4.69041575982343,3.0,3.0,6,6,2.345207879911715,2.345207879911715,4
4222,3,5,4,4,1,0,1,1,1,0,1,0,2,1,3,3,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4223,5,4,4,3,1,1,1,3,0,0,1,1,2,0,1,3,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4224,4,4,5,3,2,0,2,3,0,1,2,0,2,1,1,2,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4225,6,2,6,2,2,0,2,3,0,1,2,0,2,0,1,2,1,4.0,4.0,4.0,4.0,4,4,2.0,2.0,4
4226,4,5,5,2,1,2,1,1,2,1,0,2,1,1,1,1,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4227,2,5,4,5,1,1,1,1,4,0,1,0,1,1,0,2,3,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4228,4,5,3,4,1,2,2,2,0,3,1,0,3,0,0,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4229,4,5,3,4,2,2,2,1,1,1,0,2,1,2,1,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4230,4,3,2,7,1,0,3,0,1,3,1,2,0,1,2,2,0,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
4231,1,5,7,3,0,1,2,0,2,3,2,0,0,1,2,1,2,4.47213595499958,4.47213595499958,4.0,4.0,6,6,2.23606797749979,2.23606797749979,4
4232,5,3,4,4,0,2,0,0,1,1,3,2,3,1,2,1,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4233,5,5,3,3,1,2,2,1,0,0,3,2,1,0,1,2,1,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4234,3,5,6,2,0,0,1,1,0,2,2,1,2,2,1,2,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4235,6,1,5,4,1,2,0,0,1,1,3,2,2,3,1,0,0,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
4236,3,5,2,6,1,1,1,3,0,2,1,1,1,2,1,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4237,3,4,4,5,2,1,3,1,0,2,1,0,1,2,2,1,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4238,2,7,2,5,0,2,2,1,1,2,0,0,2,1,2,1,2,4.242640687119285,4.242640687119285,3.5,3.5,5,5,2.1213203435596424,2.1213203435596424,4
4239,5,4,2,5,3,2,0,1,1,1,0,1,2,1,1,1,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4240,3,4,3,6,1,1,2,1,1,2,2,0,1,1,2,2,0,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4241,5,5,3,3,1,2,2,1,1,2,1,0,1,1,2,1,1,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4242,3,4,4,5,1,2,2,1,1,0,0,1,1,3,0,2,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4243,4,4,2,6,2,0,2,3,0,1,2,0,2,1,2,0,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
4244,2,4,5,5,3,1,0,2,1,1,0,1,1,1,2,1,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4245,4,4,4,4,1,1,1,0,2,3,2,0,0,3,1,2,0,0.0,0.0,4.0,4.0,0,0,0.0,0.0,4
4246,5,3,4,4,0,0,1,3,0,2,1,0,0,2,3,2,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4247,4,2,6,4,1,4,0,1,0,1,3,0,1,3,1,0,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
4248,2,6,6,2,2,2,2,1,0,0,1,1,1,2,2,2,0,4.0,4.0,4.0,4.0,4,4,2.0,2.0,4
4249,4,3,3,6,2,1,1,0,1,0,2,3,1,0,2,1,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4250,7,1,3,5,0,2,2,0,0,1,1,1,1,1,2,2,3,4.47213595499958,4.47213595499958,4.0,4.0,6,6,2.23606797749979,2.23606797749979,4
4251,5,5,3,3,0,2,0,1,1,2,0,0,1,2,2,2,3,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4252,2,3,6,5,2,2,1,1,2,2,1,0,1,2,1,0,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4253,3,4,3,6,0,2,2,0,1,0,0,1,2,2,1,3,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4254,4,4,7,1,1,1,2,0,2,1,0,1,1,2,1,2,2,4.242640687119285,4.242640687119285,4.0,4.0,6,6,2.1213203435596424,2.1213203435596424,4
4255,5,3,4,4,2,1,1,1,1,1,3,0,1,1,1,1,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4256,6,5,1,4,1,0,2,3,1,0,1,0,1,3,2,0,2,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
4257,6,3,2,5,1,1,2,1,2,1,1,0,1,2,1,2,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4258,0,4,6,6,2,2,1,2,2,1,1,0,2,0,1,2,0,4.898979485566356,1.632993161855452,5.0,6.0,6,2,2.449489742783178,0.9428090415820634,3
4259,3,6,2,5,0,0,1,1,1,2,1,1,3,2,2,1,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4260,2,4,4,6,0,0,2,1,2,3,1,2,1,0,1,2,1,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
4261,6,2,5,3,2,1,2,0,2,2,1,2,0,0,1,1,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4262,3,1,6,6,0,3,2,1,1,1,1,1,2,2,1,0,1,4.242640687119285,4.242640687119285,4.5,4.5,5,5,2.1213203435596424,2.1213203435596424,4
4263,2,5,3,6,1,1,2,0,1,3,0,1,1,0,1,2,3,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4264,4,5,5,2,0,1,0,1,0,3,3,2,0,2,1,1,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4265,4,3,6,3,2,1,0,2,0,0,3,2,2,1,1,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4266,2,5,3,6,1,1,2,1,0,0,3,0,2,1,1,2,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4267,5,5,2,4,1,3,1,0,0,1,3,3,0,3,1,0,0,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4268,7,5,1,3,1,2,2,1,1,0,0,2,2,2,2,1,0,4.47213595499958,4.47213595499958,4.0,4.0,6,6,2.23606797749979,2.23606797749979,4
4269,5,3,4,4,1,0,2,2,2,0,1,2,1,0,1,2,2,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4270,3,5,3,5,1,0,1,2,2,1,1,2,1,1,2,1,1,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4271,7,5,0,4,1,2,0,2,2,2,1,1,2,1,1,0,1,5.0990195135927845,2.1602468994692865,4.5,5.0,7,3,2.5495097567963922,1.247219128924647,3
4272,4,5,2,5,2,3,2,0,0,1,0,3,3,0,0,0,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4273,7,2,6,1,2,1,3,1,0,1,1,2,1,1,0,0,3,5.0990195135927845,5.0990195135927845,4.0,4.0,6,6,2.5495097567963922,2.5495097567963922,4
4274,2,4,7,3,1,3,1,0,2,2,2,0,1,1,2,1,0,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
4275,3,6,3,4,2,0,1,2,2,2,1,2,0,1,1,0,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4276,2,4,7,3,0,1,3,2,1,1,1,0,1,3,0,2,1,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
4277,3,5,4,4,1,2,0,1,3,1,0,1,1,2,2,1,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4278,6,4,1,5,0,2,0,1,0,1,1,1,3,3,1,2,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
4279,2,5,6,3,3,0,1,2,0,2,2,1,1,1,1,0,2,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4280,5,5,3,3,2,2,1,0,1,0,2,0,2,2,3,0,1,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4281,5,4,4,3,1,1,2,1,2,2,2,2,0,0,2,1,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4282,6,3,3,4,0,1,2,0,1,0,1,0,2,2,2,2,3,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4283,5,2,3,6,1,2,2,1,0,1,2,1,2,2,1,1,0,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4284,5,4,3,4,2,1,2,1,1,1,2,2,0,2,2,0,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4285,2,5,4,5,1,0,1,2,2,0,2,1,1,1,3,0,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4286,2,5,5,4,1,2,2,1,0,1,2,2,1,1,0,2,1,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4287,2,4,6,4,1,1,2,2,1,1,2,1,0,1,0,1,3,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
4288,4,1,5,6,1,0,0,1,1,2,2,2,1,4,1,0,1,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
4289,4,2,5,5,0,2,0,1,1,2,2,1,2,1,0,2,2,2.449489742783178,2.449489742783178,4.5,4.5,3,3,1.224744871391589,1.224744871391589,4
4290,5,3,5,3,0,4,1,2,0,1,2,2,1,1,0,2,0,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4291,5,5,3,3,1,2,1,0,1,3,2,2,0,1,1,2,0,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4292,4,3,5,4,2,1,1,1,1,1,3,1,1,2,2,0,0,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4293,3,5,6,2,2,0,1,1,3,1,2,0,1,2,1,2,0,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4294,1,6,6,3,1,1,1,2,2,2,2,0,1,0,1,2,1,4.242640687119285,4.242640687119285,4.5,4.5,5,5,2.1213203435596424,2.1213203435596424,4
4295,5,4,4,3,2,3,1,0,1,2,3,2,1,0,0,0,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4296,4,3,4,5,0,0,3,1,1,2,2,1,2,1,0,2,1,1.4142135623730951,1.4142135623730951,4.0,4.0,2,2,0.7071067811865476,0.7071067811865476,4
4297,3,3,5,5,2,0,1,2,0,1,2,1,2,1,1,1,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4298,3,5,3,5,1,1,1,2,2,3,1,1,2,0,1,1,0,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
4299,2,4,3,7,0,0,1,1,3,1,1,2,0,3,1,1,2,3.7416573867739413,3.7416573867739413,3.5,3.5,5,5,1.8708286933869707,1.8708286933869707,4
4300,6,4,2,4,0,0,2,1,2,2,2,1,1,2,2,1,0,2.8284271247461903,2.8284271247461903,4.0,4.0,4,4,1.4142135623730951,1.4142135623730951,4
4301,3,3,4,6,0,2,1,2,0,1,2,3,0,2,1,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4302,4,3,8,1,1,0,1,1,1,1,3,3,1,1,1,1,1,5.0990195135927845,5.0990195135927845,3.5,3.5,7,7,2.5495097567963922,2.5495097567963922,4
4303,8,2,4,2,0,0,2,0,0,2,1,1,3,3,1,0,3,4.898979485566356,4.898979485566356,3.0,3.0,6,6,2.449489742783178,2.449489742783178,4
4304,4,4,4,4,2,2,0,2,1,1,0,1,3,1,0,0,3,0.0,0.0,4.0,4.0,0,0,0.0,0.0,4
4305,6,4,3,3,2,1,0,1,3,1,2,0,1,1,1,1,2,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4306,3,6,4,3,3,1,2,1,0,2,1,1,2,0,1,1,1,2.449489742783178,2.449489742783178,3.5,3.5,3,3,1.224744871391589,1.224744871391589,4
4307,5,2,6,3,1,1,3,0,0,0,2,1,1,2,2,2,1,3.1622776601683795,3.1622776601683795,4.0,4.0,4,4,1.5811388300841898,1.5811388300841898,4
4308,1,6,5,4,0,1,2,2,3,0,3,0,0,1,1,1,2,3.7416573867739413,3.7416573867739413,4.5,4.5,5,5,1.8708286933869707,1.8708286933869707,4
4309,3,5,3,5,1,1,1,1,1,2,1,2,0,2,2,0,2,2.0,2.0,4.0,4.0,2,2,1.0,1.0,4
